PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18
0.2490136533222012,1.3857743527086883,0.5729689009807252,0.17866049856694277,-3.46562399822686,-0.521625958026236,-0.9461734597108132,-1.0157842030576676,0.7316355571716093,-1.2165250757593624,0.8511664746136897,-1.7667036659976867,0.2719663481944427,0.7507476968551601,-1.9289807128832785,-0.26753284284717616,-1.7006255203658471,0.6062977045840292
-0.4114073964025957,1.2939462961190429,0.8898224910007647,0.7636296502711167,-5.027076704899183,-0.6067968487921646,-3.0649178298031963,-0.8250637297116826,2.0768860353354213,-1.3843936384528552,-2.046977427659144,-2.0653688005986917,-0.8062865359558328,2.707361819842768,-1.5975412691240962,2.707044422534782,-1.3800894270199777,1.3381163486623435
-1.0788229540959857,3.452556713373397,3.331326460053475,-0.025508622888042388,-3.187466369485878,-0.9810323446426089,0.9036256890006896,-1.4160197228067586,-0.7304291459831171,-1.5802470608647798,-0.28231256663269083,-2.0820329068763206,-1.5199614146833273,1.2986886070240458,-1.8379401339201884,0.0018979841632615502,-1.7438128069384005,0.8440286368645609
-0.5143906983246676,1.9445970004644377,1.2843801460430844,0.4998852234113378,-3.51872357809724,-0.6218708788190842,-1.3314990819320984,-1.1943044521039028,0.8558636888191863,-1.5791879244073326,-1.2637959425463936,-1.7808932299393587,-0.48755723525474265,2.5988343340231723,-2.7531267386199936,1.6156969243688,-0.28496059931346296,1.1650137555251852
0.8365637663522251,1.4280603684445312,1.147021716770986,-0.4106783192299422,-2.685091948374267,-0.7733639329814307,0.2780048996215837,-0.8651091832002148,0.06855441789519175,-1.6158880770331703,0.47032401088804104,-1.998322300111149,-0.3301979460120012,0.3667423029965646,-1.5579862306212715,-0.6858204535615424,-1.9462551248989355,0.5454418059960742
1.222535007943974,0.512172268642495,1.0505507381578805,-0.3501040662842673,-3.7458828741732715,-0.2508327960235964,-1.5638677802267449,-0.8703736543264905,1.1819012451664979,-0.9279980407683195,0.9804517014881642,-2.587128365006189,-0.16445910574496633,-0.16749662495115736,-2.7104862350341854,-1.1167168912566465,-1.4913652879166064,-0.39646634631704863
1.595980958143291,0.3302632616675498,-0.571041772794725,0.0562179489539304,-2.60005294530705,-0.34968394970760486,-0.6092714639207089,-1.0571580467829553,0.6662993841385727,-1.3764315081392489,1.4108510343388652,-1.5799233108092936,0.9509625530852821,-0.061986395952166526,-2.6746992807593672,-0.7244597224803446,-1.8412327191983628,-0.011241518022357769
1.1014275020269346,0.6427541562911685,-0.3019170939954076,-0.29086640137232633,-2.3637629657578016,-0.08074719888713026,0.0287655470377475,-0.9081604528745401,0.10954712447077457,-2.1379870890939134,1.4517784585631273,-1.6781897438826552,-0.32348679137635283,0.33857517128913506,-1.1130384683161374,-0.11979002567834782,-2.6222399584164306,1.1891399078660907
-0.9423697984976263,1.8336557084491765,0.552259913317199,0.7057384303391636,-3.747578775929545,-0.353021543544408,-1.6713479919592806,-0.9083015246687381,1.1868194485360117,-1.2975760647954107,1.2084047274761172,-1.8616097082429417,0.4163143863120654,-0.18587275884083526,-2.7472472903402436,-1.04524797345764,-1.8487639760382104,-0.2292914609961468
0.1907965006631526,0.09192584594764525,-0.8087566665563397,0.31199470189389744,-5.917593463567507,-0.3676655712720477,-4.366766589708616,-0.3389033442692083,3.2428055011075965,-0.9690038303824712,0.27075750968891565,-2.3950210486418,0.6914462293844029,-0.7059621689930795,0.8959846653291131,-0.7626807476022812,-4.184524909508073,0.4220790913646166
1.2749434426540354,-0.4104269502073347,1.5358710836104146,0.19017745522558804,0.5982714983347884,1.0299485365964005,-4.392955103967324,-0.05433948541152622,-1.8161604159845735,1.0668159554318672,-0.12495755568553259,-0.456158425634688,-0.9678034381695164,-0.9782340790217464,-0.020755316674173907,-0.49347276120702926,-0.6883564672107578,0.3503402133185201
0.1055502118396648,-0.1427355632380661,0.9813308095242796,1.210797976091649,-1.1158765556854793,0.6479563656150821,-6.683572441996,-0.05896882601473108,-0.2210270870782312,1.0851583919617365,-2.926132584316675,-0.2688901439074972,-0.38902733347174656,0.8398793086583121,1.325400265975648,2.386370430837918,-0.09572294196792196,0.8396952690565306
-0.38068975311837033,2.1168233313821703,4.637957789156898,0.06564398605399692,1.1311406601301333,-0.027076028768689284,-2.2787358041950885,-0.05916564940863017,-3.008759410725222,0.8143221402657602,-1.260974663164587,-0.5437149203467084,-1.097793301212064,-0.9157568133726259,0.6952750640870654,0.008617986342463472,-0.42014557056847956,1.0342863890932708
