PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,match
-3.3760092711012164,0.9515069987080336,0.7005263857199304,0.088118828494721,1.6251460478718784,0.3591577538142474,2.5607845932803963,-0.3370544912693439,0.8201942774719679,-1.6068182880670394,-0.319836872979303,-0.0127223481038281,-1.6959398609474683,0.954603109798474,-0.4551605838599707,0.8299103941821772,-0.3056082308274205,1.3105044439717362,1
0.0889284690072634,2.275772513089663,1.0293247998798882,0.9822282370074014,-3.604352231155454,0.0214826485108957,1.911871292959052,0.9775609212150652,0.8795902668259133,0.951191594918118,0.0227344102619116,0.8789273821590388,1.0276623042730144,-0.3688989538549858,-0.1937777490597772,0.4669589217565544,-0.2897139811377683,0.1087211229550692,1
-1.2074108055944677,1.4774354979339654,0.4709170403656846,1.3775257866156736,-0.5586861017003577,-1.6189534587731038,2.803215678871088,-0.141668486225402,-0.0176141106989867,0.2298201377551347,-2.36478950253931,0.6281245362617879,-0.0382765376099196,-0.5763358479929861,1.507061733689025,-0.3228329969141502,-0.0539688938494383,-2.115494266617258,0
2.3227356990288217,0.6201375275160832,-0.1676924342830318,-1.063947020956682,-2.7720080113079817,-0.8004532176976036,-1.0001372676408051,-2.6184444773930857,0.7657891517250649,0.2906740639968791,1.4125049366109144,0.9072323343614052,-1.234226532729582,1.0298791524212654,1.1205534604937737,-0.4130497975466127,-1.397024221775684,0.1226810554715804,0
-0.6131183544824726,1.4744970995704911,-1.0431850633930848,0.0708748646171014,0.0145450036249384,1.5047541967327895,0.8371391282949527,-0.7000466900878973,0.5600396508608478,0.2680199426978313,1.639723587668127,1.4655745934355513,0.5023244687261746,-0.5276613072541483,0.4711982145130288,-0.824323386500498,0.1008617856879771,-0.3315767228836675,1
-1.8263755278473568,-1.4141415100138106,1.9835552779299583,-0.9483008024977384,2.2594242938146745,0.6722181812383852,0.0852669868197091,-1.1466849838252893,-0.3445904373971862,3.2261904811335644,4.411978991031448,-1.3855203535570828,1.950056456477088,0.4618342335703131,0.7899206976188159,-0.539551868790844,-0.8557106024730935,2.1050343230598867,1
-0.8500754434173245,-3.743605054167885,-0.4964435452001692,-2.172323908809636,-2.407410252712274,-0.7198481138948252,0.3142939231016546,-0.1825143332136022,2.7992793066528865,-1.5588376275056492,-0.934603686936202,-1.4413683391609875,0.3677347517487763,0.2138225759870976,0.4266828942969573,-1.6072558410165037,0.6387347074447693,0.8680928558141013,1
-1.8763509318627825,2.169326936052068,-1.675767047986947,3.135368543747116,1.572487523189661,0.1562516316142627,-0.1246027001498021,-0.6744323729104628,1.0965117817313128,0.3552637144591176,0.8881144643299237,0.6361873736522407,0.9855097347369958,1.2783021585845633,0.0557698322669659,-0.2715156560147927,-0.6812983388586556,-0.4716323100517657,0
1.87614010227575,-1.913563022819927,0.2849202257766905,3.016956582971815,0.901456636971978,0.9139977515576796,3.0067401959677604,0.4634283767648711,1.433909957709354,-2.204883151160454,1.553390648035606,0.7396837571850996,-0.1777975209562827,0.6091095748491312,-1.311966626791214,0.259862252351107,-0.8956228268488169,0.6857588336008787,1
2.2762287281994307,1.5737749917392447,-1.3527275131933618,1.7489414066792972,1.210185641004938,-1.4982224664000183,1.4099860058852756,-0.8539036441020662,-0.8809923958552492,0.2552870959981251,-0.2284898490323212,0.3208076828311383,0.0751109801771629,-0.8243971597020194,-1.3328341821736591,-0.1065412660851006,0.7125002601507548,-0.1069039770546706,0
1.008151713688869,3.13406264739682,-2.6416497081655788,0.646531824611789,-1.8376106304724769,0.5178660132289462,-0.8813123412479008,-2.371534883794507,0.6960775817546414,0.4298994353111012,-1.0114196746829691,0.8239655055722425,-0.2174007727975008,0.2798538918230898,-0.6460024942087474,0.2509069491854973,0.1233647650137924,0.8598805313209479,0
-0.8432622056857908,-2.4849507988194555,-0.2218906998671966,-1.4465332763827683,-0.5951721523204231,1.4309689954219926,0.5057155701785574,-0.883802623563297,-0.4980404324667973,-0.8150592512558098,1.156222176861443,0.3951755095713115,1.590324096828698,0.9228148415349962,0.9675574128031428,0.1822889011092164,-0.7426850737277003,-1.9452288580577883,1
3.062625664744818,-2.7754712841972595,-1.4905099229543672,-2.1192437627226304,1.2198394131216874,0.8907288626837353,1.542525142404708,-0.0843433033318423,-1.6329296819092975,0.3558136329492302,0.1043611318545384,1.0949055366574585,2.1188833310669444,-0.8895877134475834,1.608724248280611,-0.0972200931484755,1.103210922067212,-0.78208572607594,0
